FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,toilette_type,etab_nom,geometry
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d2,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1527793611320971 6.203082406238998)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d3,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1523769879797239 6.196045062266529)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d4,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1609500788553915 6.206866061058378)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d5,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.180592311743517 6.194969017579504)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d6,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.182045597194557 6.197881640683034)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d7,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{""Douches"",""WCs""}",Nsp,POINT (1.163023333333333 6.205246666666667)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d8,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{Latrines a eau,Douches}",Nsp,POINT (1.16301472567497 6.2053417315082955)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22d9,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1536938417477665 6.206806696946054)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22da,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1609914757299948 6.2068482399781475)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22db,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1609520725222486 6.2068941837586955)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22dc,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1751778611264607 6.198864981452285)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22dd,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1845443869169274 6.191316581665742)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22de,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1820682757157066 6.197832024677958)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22df,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Douches},Nsp,POINT (1.1824356562920386 6.197845593694246)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e0,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1686383333333346 6.191506666666667)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e1,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1685349999999999 6.191631919363526)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e2,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1568954546266494 6.200626348376184)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e3,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2000510506539974 6.180532821859694)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e4,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2000538190945595 6.180611782709754)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e5,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1923582985438637 6.176982111938153)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e6,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1924995818095332 6.187907269741929)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e7,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{Douches,Latrines a eau}",Nsp,POINT (1.1845431880121915 6.189372680322113)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e8,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1989785746966306 6.185912603704023)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22e9,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{Latrines a eau,Douches}",Nsp,POINT (1.2005346011844933 6.185399594828134)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22ea,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Douches},Nsp,POINT (1.2005242894888712 6.185565746088537)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22eb,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2071113104838926 6.192684380492376)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22ec,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.192553337495892 6.187899127848195)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22ed,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1924365761583953 6.187815471020279)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22ee,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1925431745639021 6.187865730823282)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22ef,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines seches},Nsp,POINT (1.202932787502472 6.188981506174088)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f0,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.207077883006076 6.192572987696373)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f1,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2071672482447813 6.192668453691003)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f2,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1903005897429024 6.19241296157766)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f3,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2071089935360544 6.1920404391003805)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f4,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2071682109634274 6.192142962420911)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f5,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1973273141197731 6.196341776769786)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f6,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2052289879280536 6.187010027558121)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f7,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1924511310525332 6.187869377135413)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f8,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2072159164142475 6.192669433144995)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22f9,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1753830552997266 6.198841293995911)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22fa,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.198954496913009 6.189500607258463)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22fb,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.2019006290300804 6.190603663107125)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22fc,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.19665446991992 6.175504037800269)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22fd,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2051555596706973 6.186855754740086)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22fe,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2051616616027045 6.186855505303312)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_22ff,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2052172000000008 6.186938332533301)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2300,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2052570172632595 6.187025226705411)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2301,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2052314478049198 6.187024104773219)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2302,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1990259840916357 6.1859862613066365)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2303,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1989347796712455 6.185918058883985)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2304,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1990435609472887 6.185938756768792)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2305,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{Latrines a eau,Douches}",Nsp,POINT (1.2005278930933658 6.18540158085716)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2306,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.1686433333333326 6.191551666666667)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2307,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1868171443889832 6.1953554910196305)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2308,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1795960994804242 6.1956253772832595)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2309,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2052609817606124 6.186790270404704)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_230a,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.2052800999999995 6.186972036039638)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_230b,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2071413613082724 6.192672829654925)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_230c,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2071828125928954 6.192819367239417)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_230d,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.207137976953364 6.192225088268337)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_230e,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.205228525785707 6.186993622589465)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_230f,Maritime,Golfe,Golfe 5,Aflao-Gakli,{WCs},Nsp,POINT (1.2052725046225548 6.186864469153473)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2310,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.198957661896415 6.185973677663504)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2311,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.198985066828686 6.185992010994158)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2312,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.19902351527674 6.185914706730498)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2313,Maritime,Golfe,Golfe 5,Aflao-Gakli,"{WCs,Douches}",Nsp,POINT (1.1630495717484175 6.205228619504257)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2314,Maritime,Golfe,Golfe 5,Aflao-Gakli,{Latrines a eau},Nsp,POINT (1.1609071221579268 6.206888003817172)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2315,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3495817912352852 6.176316708876784)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2316,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3216684118721764 6.173656479467847)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2317,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.338305990386518 6.181932213073394)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2318,Maritime,Golfe,Golfe 6,Baguida,{Latrines seches},Nsp,POINT (1.3123601181499487 6.165764344214762)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2319,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3498600000000003 6.178834999999999)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_231a,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3392739217680711 6.18247658205703)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_231b,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3267939460308344 6.181619199208822)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_231c,Maritime,Golfe,Golfe 6,Baguida,"{Latrines a eau,Latrines seches}",Nsp,POINT (1.3253201518894449 6.175719179638098)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_231d,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.352472446805461 6.184080856147184)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_231e,Maritime,Golfe,Golfe 6,Baguida,"{Douches,Latrines a eau}",Nsp,POINT (1.3381405759846496 6.17811026965866)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_231f,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3380059660651373 6.178177348317034)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2320,Maritime,Golfe,Golfe 6,Baguida,"{Latrines a eau,Pissotieres}",Nsp,POINT (1.3613150000000005 6.186996666666664)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2321,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.377664934418679 6.18599689306996)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2322,Maritime,Golfe,Golfe 6,Baguida,"{Latrines a eau,Douches}",Nsp,POINT (1.3776680691882588 6.185995949842241)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2323,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3392337825927008 6.1779399947867635)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2324,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3392296143189695 6.177955695173175)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2325,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3470915397046375 6.170455777194221)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2326,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3493801879688117 6.185181364586026)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2327,Maritime,Golfe,Golfe 6,Baguida,{Pissotieres},Nsp,POINT (1.326325542308201 6.180163348559591)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2328,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3383333333333336 6.1819049999999995)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2329,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3123638194038636 6.165688341093094)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_232a,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.323066696574786 6.180123574376671)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_232b,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.352438822801648 6.184107811172834)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_232c,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.352516342274498 6.1840216685504545)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_232d,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3360263311628742 6.179472491721348)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_232e,Maritime,Golfe,Golfe 6,Baguida,"{Latrines a eau,Pissotieres}",Nsp,POINT (1.3406239813055916 6.16959121744314)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_232f,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3590566310336012 6.17583201354167)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2330,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.363061826962593 6.173695748146322)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2331,Maritime,Golfe,Golfe 6,Baguida,"{Latrines a eau,Pissotieres}",Nsp,POINT (1.3613956494981365 6.186756444309307)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2332,Maritime,Lacs,Lacs 3,Gbodjomé,"{Pissotieres,WCs}",Nsp,POINT (1.3790796569064978 6.187169448504101)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2333,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3778734663966572 6.186288171962929)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2334,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3590725192152726 6.175692887010826)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2335,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3590629479535454 6.175691813566998)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2336,Maritime,Golfe,Golfe 6,Baguida,"{WCs,autre}",Nsp,POINT (1.3524192986901786 6.184139154893015)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2337,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3360931815244397 6.1793964292591514)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2338,Maritime,Golfe,Golfe 6,Baguida,{Latrines a eau},Nsp,POINT (1.3360250000000002 6.17946)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2339,Maritime,Golfe,Golfe 6,Baguida,"{WCs,Douches}",Nsp,POINT (1.3292301055191733 6.174954316627529)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_233a,Maritime,Golfe,Golfe 6,Baguida,"{Latrines a eau,Douches}",Nsp,POINT (1.3723517320619847 6.180884713447547)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_233b,Maritime,Golfe,Golfe 6,Baguida,{WCs},Nsp,POINT (1.3263856522978967 6.180327145216335)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_233c,Maritime,Golfe,Golfe 7,Aflao-Sagbado,"{Latrines a eau,Douches}",Nsp,POINT (1.1663599999999998 6.180729999999997)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_233d,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines seches},Nsp,POINT (1.1664040793362813 6.180938263405882)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_233e,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines seches},Nsp,POINT (1.1749478632287456 6.1750387253324)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_233f,Maritime,Golfe,Golfe 7,Aflao-Sagbado,"{WCs,Douches}",Nsp,POINT (1.12539267642 6.217466760357595)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2340,Maritime,Golfe,Golfe 7,Aflao-Sagbado,"{""Latrines a eau""}",Nsp,POINT (1.1734432337189786 6.17641076553449)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2341,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1701638946667963 6.178601322451948)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2342,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1700883333333323 6.1785783333333315)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2343,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1699658680722314 6.1785894591328026)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2344,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1431613965135927 6.213635505549817)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2345,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines seches},Nsp,POINT (1.1663977645404415 6.180903524491177)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2346,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.113265333077581 6.194122139038088)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2347,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1132281209262818 6.194086556282378)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2348,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{WCs},Nsp,POINT (1.1223445960794505 6.210999133867216)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_2349,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1224272267180175 6.2106978158675865)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_234a,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{WCs},Nsp,POINT (1.1222348962756752 6.210807925594139)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_234b,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Douches},Nsp,POINT (1.1308321831624297 6.177754414006031)
_mview_educ_toilettes_etablissement_scolaire.fid--830921d_193db4998a0_234c,Maritime,Golfe,Golfe 7,Aflao-Sagbado,{Latrines a eau},Nsp,POINT (1.1402367613782334 6.20544134248818)
